customer_id,signup_date,region,acquisition_channel,age,tenure_months,recency_days,frequency,avg_order_value,monetary_total,num_support_tickets,email_subscribed,discount_rate_used,churned
C100102,2023-08-07,South,Social,26.0,36,1,7,59.55,416.85,0,0,0.527,0
C100238,2021-11-23,North,Paid Search,45.0,16,59,4,88.27,353.08,1,0,0.05,0
C101276,2022-06-22,north,Social,30.0,14,55,4,,545.96,0,1,0.169,0
C100942,2024-01-01,North,Organic,39.0,7,122,2,90.12,180.24,1,0,0.327,1
C100938,2021-02-13,West,Paid Search,42.0,15,11,8,,80.0,2,0,0.283,1
C101181,2022-08-25,North,Referral,54.0,5,106,2,88.33,176.66,1,1,0.201,1
C100005,2021-10-02,West,Paid Search,53.0,13,44,2,40.35,80.7,0,0,0.335,0
C101360,2021-11-14,East,Paid Search,57.0,18,23,4,95.06,380.24,1,0,0.122,0
C100965,2023-10-21,South,Social,30.0,9,68,4,145.22,580.88,1,1,0.108,0
C100018,2022-03-23,west,Organic,20.0,22,83,4,147.96,591.84,1,1,0.028,0
C100121,2024-01-27,East,Paid Search,26.0,13,6,5,144.3,721.5,4,1,0.275,0
C100661,2021-11-08,West,Organic,47.0,2,14,1,78.83,78.83,0,0,0.046,0
C101264,2022-01-01,East,Organic,35.0,10,66,5,93.96,469.8,0,1,0.163,0
C100274,2021-04-09,East,Social,52.0,8,19,2,83.55,167.1,1,0,0.171,0
C100433,2022-10-29,West,Referral,40.0,6,55,1,60.65,60.65,1,1,0.383,1
C100811,2022-02-14,North,Organic,26.0,6,47,1,,122.95,0,0,0.048,0
C101401,2024-01-03,North,Email,52.0,12,17,4,33.39,133.56,1,1,0.216,0
C101453,2024-07-05,West,Email,33.0,8,118,3,121.7,365.1,0,1,0.052,0
C100181,2023-04-13,West,,63.0,17,75,4,104.74,,1,0,0.319,0
C100184,2023-10-28,East,Organic,39.0,21,13,4,46.8,187.2,2,0,0.265,0
C100406,2023-06-19, South ,Paid Search,,8,27,3,73.8,221.4,1,0,0.404,0
C100865,2023-11-18, West ,Social,34.0,11,12,3,112.1,336.3,0,1,0.36,0
C100520,2024-04-08,West,Social,57.0,18,41,1,56.01,56.01,0,0,0.465,0
C101003,2023-11-24,North,Referral,30.0,32,71,5,108.38,541.9,1,0,0.266,0
C100380,2021-05-04,East,Paid Search,,3,40,1,43.17,43.17,0,0,0.275,0
C100427,2024-04-01,West,Social,42.0,33,53,11,60.2,662.2,1,1,0.366,0
C100078,2023-08-29,East,Email,45.0,7,20,5,,429.2,0,0,0.341,0
C101009,2021-03-30,South,Social,52.0,10,38,3,83.32,249.96,1,0,0.343,0
C101476,2023-01-09,South,Social,33.0,13,18,2,84.59,169.18,0,1,0.254,0
C100607,2021-01-04,North,Email,18.0,28,6,3,57.45,172.35,3,1,0.287,0
C101333,2023-11-19,west,Referral,38.0,10,83,2,11.03,22.06,0,1,0.166,0
C101491,2022-05-08,West,Referral,53.0,32,34,8,138.75,1110.0,0,1,0.233,0
C101366,2024-06-07,North,Paid Search,35.0,7,15,2,68.75,137.5,2,1,0.3,0
C101057,2023-08-16,North,Organic,23.0,6,124,5,38.84,194.2,0,1,0.291,0
C101091,2024-07-06,East,Referral,37.0,9,29,3,74.91,224.73,1,0,0.201,0
C101101,2022-06-15,South,Social,51.0,14,27,3,109.21,,1,1,0.14,0
C101129,2021-01-04,West,Organic,63.0,15,138,2,82.31,164.62,1,0,0.659,1
C101235,2023-05-04,north,Paid Search,45.0,14,1,4,67.91,271.64,0,0,0.281,1
C101319,2024-04-09,West,Email,31.0,30,112,10,90.73,907.3,2,0,0.496,0
C100958,2024-06-03,South,Organic,22.0,13,26,5,109.87,549.35,1,1,0.324,0
C100559,2021-01-26,South,Organic,34.0,20,47,8,53.29,426.32,0,0,0.608,0
C100846,2023-03-28,South,Referral,63.0,5,67,2,114.88,229.76,1,1,0.327,0
C100690,2024-05-15,South,Organic,41.0,11,10,1,44.8,44.8,2,1,0.374,1
C101451,2024-05-29,East,Referral,31.0,2,20,1,152.5,152.5,3,1,0.263,0
C101399,2022-09-27,South,Paid Search,28.0,12,95,1,93.53,93.53,0,0,0.362,1
C100436,2024-08-13,North,Paid Search,56.0,13,128,1,105.58,105.58,3,1,0.222,1
C100490,2024-01-04,East,Organic,30.0,15,34,4,68.83,275.32,0,0,0.293,0
C101496,2023-10-15,West,Social,0.0,16,12,2,126.99,253.98,1,1,0.656,0
C101377,2023-01-11,west,Paid Search,,2,14,1,92.18,92.18,2,1,0.078,0
C100069,2022-03-10,South,Paid Search,53.0,19,26,1,97.31,97.31,0,1,0.291,1
C100808,2024-05-01, South ,,53.0,9,5,2,90.07,180.14,2,0,0.28,0
C101184,2022-08-02,North,,47.0,14,1,4,133.46,533.84,1,0,0.355,0
C100011,2024-01-13,West,Organic,42.0,16,54,4,77.38,309.52,0,0,0.387,1
C100144,2023-03-16,South,Organic,50.0,2,73,1,93.81,93.81,0,0,0.35,0
C100917,2024-04-13,North,Paid Search,41.0,5,123,1,10.27,10.27,2,1,0.141,0
C100639,2023-06-05,West,Referral,21.0,12,46,3,36.69,110.07,0,0,0.386,0
C100176,2021-10-14,South,Social,54.0,22,32,8,91.44,731.52,0,1,0.265,0
C100994,2022-01-02,West,Referral,39.0,24,1,6,74.1,444.6,0,1,0.364,0
C100440,2021-03-24,west,Organic,39.0,8,26,1,145.04,145.04,2,0,0.177,0
C100521,2023-12-25,South,Organic,41.0,14,83,5,141.86,709.3,0,0,0.177,0
C101482,2023-12-06,East,Organic,76.0,19,67,6,71.59,429.54,0,0,0.055,1
C101004,2021-04-30,East,Organic,,8,49,5,72.94,364.7,0,1,0.324,0
C101255,2022-07-02,West,Referral,41.0,4,29,2,105.14,210.28,0,0,0.076,0
C101234,2023-05-02,North,Organic,45.0,7,27,2,170.06,340.12,0,1,0.114,0
C100143,2021-03-21,East,,46.0,12,79,4,152.49,609.96,0,1,0.378,0
C100753,2023-10-29,South,Social,34.0,5,1,3,105.72,317.16,0,1,0.46,0
C100519,2021-05-05,West,Paid Search,44.0,14,18,5,93.53,,2,0,0.243,0
C100822,2023-09-07,South,Paid Search,48.0,14,42,6,108.71,652.26,1,1,0.323,0
C100428,2022-09-26,North,Organic,,8,8,1,57.2,57.2,1,1,0.204,0
C100612,2023-09-06,west,Organic,25.0,3,60,1,70.09,70.09,0,0,0.049,1
C101032,2021-08-29,South,Social,40.0,3,15,2,122.14,244.28,0,0,0.277,0
C100156,2022-03-23,South,Organic,67.0,14,4,2,59.34,,0,0,0.499,0
C100539,2022-09-11,West,Referral,54.0,29,1,5,109.11,545.55,1,0,0.428,0
C101290,2022-12-13,South,Referral,44.0,4,67,1,129.54,129.54,2,0,0.199,0
C100461,2024-02-21,North,Paid Search,28.0,4,16,1,73.61,73.61,1,0,0.283,0
C100576,2022-07-23,West,Email,47.0,42,78,10,93.57,935.7,2,1,0.284,0
C100255,2022-01-18,East,Social,42.0,12,12,3,138.31,414.93,1,0,0.167,1
C100979,2022-11-09,North,Email,58.0,7,28,3,92.21,276.63,0,0,0.414,0
C101185,2023-06-15,West,Social,46.0,12,52,2,10.0,20.0,0,1,0.197,0
C101006,2022-03-03,West,Email,33.0,18,17,5,40.51,202.55,0,1,0.323,0
C100560,2024-01-23,North,Email,38.0,17,27,5,73.39,366.95,1,1,0.277,1
C100208,2023-11-19,North,Referral,,15,54,5,57.99,,1,1,0.317,0
C100910,2021-06-18,East,Social,53.0,10,9,4,132.57,530.28,1,0,0.239,1
C101311,2021-10-10,West,Referral,34.0,11,33,1,14.1,14.1,1,0,0.239,1
C100001,2023-04-06,South,Email,28.0,27,70,8,106.57,852.56,1,1,0.169,1
C100269,2023-04-02,north,Referral,52.0,3,36,2,154.46,308.92,0,0,0.212,0
C100265,2021-11-03,North,Organic,43.0,4,76,2,40.49,80.98,2,0,0.303,1
C100914,2024-07-14,West,Paid Search,46.0,16,9,2,65.07,130.14,1,1,0.538,0
C100230,2021-07-24,North,Email,28.0,17,127,4,45.43,181.72,0,0,0.447,0
C101479,2023-10-29,South,Referral,61.0,25,115,3,88.27,264.81,2,1,0.058,0
C101119,2022-08-19,West,Email,56.0,5,1,1,,,1,1,0.319,0
C101474,2022-05-10,south,Paid Search,49.0,15,52,5,79.68,398.4,2,1,0.366,0
C100864,2022-06-30,north,Social,21.0,8,28,2,81.1,162.2,0,0,0.283,0
C101066,2024-03-27,South,Organic,,12,24,4,116.81,467.24,2,0,0.267,0
C100873,2024-02-04, South ,Organic,65.0,10,61,1,92.74,92.74,0,0,0.51,0
C101343,2021-04-09,East,Organic,47.0,13,3,5,144.78,723.9,0,0,0.171,0
C100398,2023-12-10,South,Organic,26.0,13,22,4,127.08,508.32,0,1,0.27,0
C101369,2024-10-28, South ,Organic,32.0,15,8,3,51.1,153.3,0,1,0.292,0
C100045,2023-08-14,west,Paid Search,41.0,11,11,3,58.68,176.04,1,0,0.102,0
C100161,2024-03-31,West,Social,29.0,14,22,2,116.79,233.58,0,0,0.257,0
C100991,2023-02-14,East,,68.0,7,58,1,49.65,49.65,1,0,0.682,1
C100727,2021-05-01,North,Organic,,2,11,1,76.35,76.35,1,1,0.345,0
C100629,2024-03-19,west,Organic,29.0,6,10,1,87.79,87.79,1,0,0.48,0
C100288,2023-11-29,South,,34.0,16,14,2,85.74,171.48,0,0,0.281,0
C101059,2022-04-10,East,Organic,35.0,27,47,4,85.47,341.88,0,1,0.337,0
C101463,2021-04-08,South,Social,40.0,17,53,6,123.96,743.76,0,0,0.248,0
C100575,2022-06-29,South,Paid Search,52.0,8,18,4,86.65,346.6,0,0,0.316,0
C100850,2022-08-19,North,Organic,42.0,15,1,6,94.61,567.66,0,1,0.216,0
C101339,2024-08-27,South,Organic,56.0,32,64,11,140.97,1550.67,2,1,0.124,0
C100911,2024-05-11,West,Email,28.0,19,21,2,103.86,207.72,0,0,0.083,0
C101254,2021-08-17,North,Referral,47.0,3,90,1,,97.72,0,1,0.323,0
C101362,2024-06-04,East,Paid Search,23.0,3,28,1,97.63,97.63,0,1,0.516,0
C100932,2024-07-03,South,Social,37.0,11,109,3,120.67,,0,0,0.185,0
C101100,2022-12-14,North,Paid Search,35.0,16,85,3,81.87,245.61,1,1,0.113,0
C101207,2022-11-25, South ,Organic,36.0,14,74,4,103.09,412.36,1,1,0.452,1
C100247,2022-11-23,South,Paid Search,67.0,54,79,4,78.78,315.12,2,1,0.216,0
C100476,2024-05-05,South,Paid Search,30.0,8,80,1,,137.41,0,1,0.178,0
C100085,2023-12-22,North,Email,25.0,12,41,4,88.47,353.88,2,1,0.167,0
C100469,2023-10-20,South,Paid Search,25.0,4,43,1,105.28,105.28,1,0,0.316,0
C100225,2022-11-10,West,Organic,34.0,11,30,1,78.62,78.62,2,1,0.081,0
C100774,2023-06-30,North,Referral,,11,25,4,79.84,319.36,2,0,0.146,0
C100331,2021-11-04,North,Email,35.0,47,9,11,113.41,1247.51,0,1,0.516,0
C100233,2022-10-07,East,Organic,67.0,15,30,5,135.7,678.5,1,1,0.12,0
C100588,2024-10-22,North,Social,34.0,6,15,2,155.42,,0,1,0.558,0
C100475,2021-11-20,south,Organic,27.0,12,11,1,76.21,76.21,2,1,0.067,0
C101284,2024-08-14,west,Organic,57.0,9,39,4,78.85,315.4,4,1,0.296,0
C100599,2024-07-23,East,Organic,51.0,27,22,8,72.22,577.76,1,0,0.378,0
C100421,2023-02-22,North,Paid Search,32.0,23,122,3,91.24,273.72,2,1,0.133,0
C100182,2021-01-02,South,Social,46.0,11,45,4,39.96,159.84,1,1,0.391,0
C100988,2021-02-21,South,Organic,50.0,11,27,4,58.29,233.16,3,1,0.598,0
C101000,2021-11-04,North,Organic,40.0,24,85,7,84.68,592.76,3,1,0.115,0
C101356,2021-08-08,south,Social,33.0,11,15,2,90.07,180.14,0,1,0.181,0
C100049,2022-08-03, north ,Organic,44.0,14,67,4,52.52,210.08,0,0,0.344,0
C101406,2023-04-08,west,Email,30.0,9,1,2,86.26,172.52,1,0,0.221,0
C101029,2023-12-11,South,Social,64.0,3,10,2,92.25,184.5,1,0,0.037,0
C100529,2023-05-20,south,Social,46.0,22,262,4,165.92,663.68,1,0,0.233,0
C101258,2022-08-24,South,Social,40.0,14,116,4,85.8,343.2,1,0,0.332,0
C100486,2021-10-26,south,Organic,28.0,45,4,6,56.73,340.38,0,0,0.444,0
C101461,2023-07-22,South,Email,37.0,28,86,6,57.21,343.26,2,1,0.021,0
C100497,2024-05-10,East,Paid Search,41.0,23,80,7,71.89,503.23,0,0,0.229,1
C100106,2023-09-01,South,,52.0,10,40,7,62.04,434.28,1,0,0.517,0
C100443,2023-05-29,north,Organic,38.0,21,9,6,131.71,790.26,0,1,0.264,0
C100646,2022-12-30,North,Organic,38.0,7,51,2,19.53,39.06,0,1,0.175,0
C101036,2022-09-11,South,Referral,33.0,12,15,4,32.29,129.16,0,1,0.09,0
C100726,2022-09-18,North,Social,30.0,9,17,1,48.87,48.87,0,1,0.076,0
C100190,2024-07-24, West ,Referral,44.0,20,34,5,52.51,262.55,0,0,0.382,0
C100282,2024-10-07,North,Organic,41.0,22,64,7,61.73,432.11,1,1,0.489,0
C100029,2023-01-22,east,Organic,50.0,31,38,5,89.13,445.65,1,1,0.338,0
C100169,2021-11-12,West,Referral,27.0,9,48,3,95.75,287.25,2,1,0.027,0
C101001,2021-02-18, South ,Social,55.0,28,75,2,66.67,133.34,2,0,0.536,0
C101204,2023-09-03,north,Social,37.0,14,20,3,117.88,353.64,0,0,0.386,0
C100100,2021-02-22,West,,40.0,4,21,1,11.04,11.04,1,1,0.175,1
C100197,2024-08-15,West,Referral,37.0,9,36,1,62.32,62.32,1,1,0.177,1
C100495,2021-11-02,South,Referral,40.0,6,83,2,76.34,152.68,1,1,0.397,1
C100647,2022-07-15,South,Email,27.0,24,123,6,108.04,648.24,0,1,0.603,0
C100987,2023-12-28,North,Referral,70.0,14,16,3,95.15,285.45,2,0,0.515,0
C100044,2024-01-19,West,Paid Search,32.0,6,45,3,52.33,156.99,1,0,0.332,0
C100710,2024-08-14,West,Email,,5,29,2,65.74,131.48,1,0,0.226,1
C100373,2024-04-29,South,Email,20.0,12,1,3,,265.98,0,0,0.407,1
C100678,2023-07-20,North,Organic,53.0,8,6,2,10.52,21.04,0,1,0.461,0
C100566,2023-01-14,East,Paid Search,33.0,9,46,2,64.67,129.34,0,0,0.437,0
C100847,2023-06-29,East,Referral,25.0,17,67,1,70.45,70.45,0,1,0.529,0
C100460,2022-02-22,East,Social,51.0,12,65,3,62.75,188.25,0,0,0.131,1
C101155,2024-09-11,North,Email,38.0,9,59,1,60.74,60.74,1,1,0.105,0
C100039,2022-01-25,east,,,9,30,1,63.66,63.66,0,1,0.306,0
C100434,2023-10-03,North,Social,52.0,14,57,2,91.76,183.52,1,1,0.275,0
C100973,2024-04-25,West,Paid Search,32.0,4,45,1,,67.94,3,1,0.438,1
C101239,2021-06-09,North,Social,45.0,9,9,1,115.62,115.62,1,0,0.117,0
C101007,2024-09-08,South,Email,44.0,15,1,5,126.0,630.0,1,1,0.242,1
C100456,2021-06-11,West,Social,46.0,10,14,5,75.8,379.0,1,1,0.213,0
C100260,2021-11-30,North,,19.0,36,10,8,38.41,307.28,0,0,0.163,0
C100035,2021-10-29,North,Paid Search,51.0,3,53,1,47.84,47.84,0,1,0.359,0
C100827,2021-01-29,North,Organic,38.0,12,31,4,95.52,382.08,0,0,0.284,0
C100309,2022-10-07,North,Organic,52.0,6,13,1,94.1,,4,0,0.036,0
C100276,2021-09-02, South ,Social,33.0,20,50,6,72.3,433.8,1,1,0.304,0
C100636,2024-08-02,East,Paid Search,37.0,9,78,4,30.35,121.4,0,0,0.403,1
C100654,2024-08-24,West,Social,49.0,5,81,1,65.15,65.15,0,1,0.579,1
C100622,2024-02-09,West,Organic,37.0,12,12,3,64.39,193.17,2,1,0.615,1
C100844,2022-06-08,North,Social,64.0,7,48,1,,70.68,0,0,0.171,0
C100393,2021-05-09, East ,Organic,65.0,14,49,4,75.48,301.92,0,1,0.406,1
C100107,2021-11-14,South,Organic,18.0,13,14,7,112.68,788.76,1,0,0.404,0
C100349,2023-07-11,North,Referral,18.0,24,38,4,88.25,353.0,1,0,0.117,0
C100524,2023-10-14,North,Paid Search,61.0,4,1,1,175.67,175.67,2,0,0.103,1
C100784,2021-03-01,West,Organic,36.0,23,14,6,99.51,597.06,0,1,0.181,1
C100047,2023-11-20,South,Referral,60.0,14,21,5,119.74,,0,1,0.203,0
C100203,2021-06-19,North,Social,25.0,19,32,4,98.94,395.76,0,1,0.601,0
C100021,2022-10-28,South,Paid Search,18.0,6,316,2,130.08,260.16,2,0,0.236,1
C100402,2024-07-27,East,Referral,45.0,29,29,5,63.47,317.35,1,1,0.096,0
C101107,2024-01-08,South,Organic,48.0,10,118,3,41.8,125.4,0,0,0.385,1
C101154,2023-05-04,South,Paid Search,49.0,38,56,4,107.12,428.48,1,0,0.087,0
C100989,2023-09-10,East,Social,35.0,39,95,11,56.16,617.76,1,1,0.112,0
C100741,2022-04-16,North,Organic,41.0,25,10,8,68.74,549.92,1,0,0.598,0
C101310,2021-05-02, South ,Organic,29.0,17,49,2,73.19,146.38,0,0,0.335,1
C101147,2024-10-24,west,Referral,47.0,17,72,4,122.28,489.12,2,1,0.089,0
C100033,2021-02-02,South,Social,44.0,9,56,5,83.31,416.55,0,0,0.199,1
C100787,2021-06-30,South,Referral,60.0,5,29,1,43.8,43.8,0,1,0.159,0
C100923,2021-06-06,South,Organic,50.0,13,48,1,53.17,53.17,0,1,0.217,0
C101043,2022-08-22,East,Organic,46.0,3,83,1,120.26,120.26,2,0,0.094,0
C101446,2024-06-21,West,Paid Search,58.0,19,1,5,59.19,295.95,0,1,0.086,0
C101243,2023-06-12,North,Referral,51.0,4,37,1,74.42,74.42,0,1,0.259,0
C100579,2024-01-06,South,Organic,59.0,16,10,3,84.8,,0,0,0.227,0
C100481,2022-12-14,North,Paid Search,,18,61,1,163.22,163.22,0,1,0.38,1
C100931,2023-04-01,South,Social,26.0,3,44,3,130.24,390.72,1,1,0.252,0
C100356,2024-05-12,East,Organic,54.0,3,30,1,99.45,99.45,1,1,0.118,0
C101248,2021-08-09,west,Paid Search,40.0,9,69,3,,193.92,1,0,0.414,0
C100759,2022-04-29,south,Paid Search,24.0,9,7,1,77.59,77.59,1,1,0.248,0
C100092,2023-01-08,South,Email,32.0,4,20,1,64.42,64.42,0,1,0.183,0
C101175,2022-10-21,East,Paid Search,41.0,7,27,5,76.37,381.85,0,1,0.349,0
C101415,2024-04-30, East ,Organic,30.0,23,5,5,143.23,716.15,2,1,0.284,0
C101341,2022-07-15,West,Paid Search,37.0,10,56,3,10.0,30.0,2,0,0.366,0
C100803,2023-12-19, East ,Paid Search,,14,26,5,,455.95,1,0,0.101,0
C100745,2022-12-01,South,Organic,52.0,5,8,1,106.61,106.61,0,1,0.235,0
C100279,2022-01-02,West,Paid Search,32.0,4,23,1,178.95,178.95,0,1,0.244,0
C100764,2024-02-26,West,Social,52.0,11,57,4,33.05,132.2,0,1,0.291,0
C100604,2022-09-28,West,Social,53.0,2,63,1,90.57,90.57,0,1,0.514,1
C101488,2023-03-17,West,Organic,52.0,15,44,3,,152.52,0,0,0.076,0
C101373,2022-06-07,West,Organic,45.0,7,23,1,116.41,116.41,0,0,0.402,0
C101398,2023-07-06,East,Social,18.0,22,56,7,46.25,323.75,0,0,0.312,0
C100400,2024-02-28,South,Social,43.0,8,1,2,101.05,202.1,1,0,0.503,0
C100257,2021-06-06,North,Email,29.0,8,102,2,101.99,203.98,1,1,0.415,0
C100944,2021-03-24,South,Paid Search,35.0,11,25,4,47.94,191.76,0,0,0.071,0
C101096,2023-07-15,North,Organic,32.0,6,52,1,65.97,65.97,0,0,0.289,0
C101219,2023-12-29,North,Social,52.0,9,67,2,77.22,154.44,0,1,0.199,0
C101161,2021-03-25,East,Paid Search,53.0,9,77,2,85.05,170.1,0,0,0.132,0
C100494,2021-12-09,East,Paid Search,58.0,3,170,2,45.0,90.0,1,0,0.482,0
C100772,2023-03-21, East ,Referral,36.0,7,22,2,124.61,249.22,1,0,0.038,0
C100550,2022-09-16,South,Email,44.0,6,125,3,122.95,368.85,0,0,0.154,0
C100201,2022-11-17,West,Email,39.0,16,87,4,106.0,424.0,1,1,0.08,0
C100312,2022-06-21,North,Social,40.0,10,62,4,69.33,277.32,1,0,0.542,1
C100290,2024-02-14,West,Referral,54.0,7,1,4,95.37,381.48,0,1,0.374,0
C101213,2022-02-04,South,Organic,,7,1,2,93.37,186.74,1,0,0.518,0
C100763,2022-04-13,north,Organic,21.0,13,9,3,,289.65,1,0,0.158,0
C101136,2023-12-07,South,Paid Search,60.0,4,22,1,74.09,74.09,0,1,0.062,0
C100949,2024-02-19,south,Social,56.0,28,3,8,88.01,704.08,0,1,0.058,0
C100183,2023-05-28,South,Organic,44.0,12,96,4,73.95,295.8,0,0,0.227,1
C101176,2024-02-17,south,Paid Search,40.0,12,100,5,162.77,813.85,0,0,0.339,1
C101349,2021-01-21,North,Paid Search,50.0,47,13,6,176.92,,5,0,0.213,0
C101068,2023-09-16,North,Social,36.0,5,31,2,61.18,122.36,0,0,0.487,0
C101468,2021-12-22,East,,27.0,23,17,7,66.49,465.43,1,1,0.421,0
C101030,2021-06-10,East,Social,53.0,15,1,6,140.27,841.62,0,1,0.035,0
C100250,2024-09-05,East,Social,38.0,9,31,3,105.25,315.75,2,0,0.249,0
C100823,2022-11-25,East,Organic,46.0,22,53,5,89.7,448.5,0,0,0.209,0
C101099,2023-12-22,North,Email,57.0,8,6,1,100.55,100.55,0,0,0.049,1
C100940,2021-06-27,South,Email,61.0,8,1,1,113.03,113.03,0,1,0.246,0
C100391,2021-12-24,North,Referral,49.0,6,65,3,99.34,298.02,1,1,0.101,0
C101456,2021-03-10,North,Organic,26.0,10,8,4,61.15,244.6,0,0,0.241,0
C101092,2022-07-10,South,Social,,10,151,2,66.68,133.36,0,0,0.184,0
C101191,2022-03-26, South ,Paid Search,44.0,12,169,1,17.92,17.92,0,0,0.407,0
C100904,2023-04-18,West,Referral,18.0,41,35,8,28.66,229.28,0,1,0.381,0
C100730,2023-04-20,south,Paid Search,32.0,4,29,1,106.28,106.28,0,0,0.253,0
C100554,2022-01-31,North,Paid Search,41.0,10,88,2,145.81,291.62,1,1,0.249,0
C100366,2024-03-10,East,Email,43.0,3,28,1,59.2,59.2,1,0,0.213,0
C100345,2024-05-22,East,Social,56.0,22,197,6,122.04,732.24,2,1,0.364,0
C100535,2022-02-08,North,Referral,45.0,6,50,3,,204.03,2,1,0.621,0
C101422,2024-10-27, South ,Organic,49.0,8,18,1,117.75,117.75,2,1,0.31,1
C101209,2021-02-22,south,Social,44.0,12,1,3,73.3,219.9,0,1,0.475,0
C101372,2021-02-01,South,Organic,32.0,14,91,3,86.03,258.09,2,1,0.488,0
C100919,2024-01-24,East,Email,,14,62,3,86.0,258.0,2,1,0.357,1
C100211,2021-10-10,East,Paid Search,24.0,25,21,4,53.53,214.12,0,0,0.265,1
C100502,2024-05-15,West,Email,41.0,13,206,3,110.76,332.28,2,1,0.215,1
C100537,2021-02-05,north,Organic,53.0,18,16,8,45.5,364.0,0,1,0.238,0
C101220,2021-10-11,North,Paid Search,31.0,37,57,7,75.96,531.72,2,1,0.419,0
C100175,2024-02-04,North,Email,32.0,26,46,6,72.96,437.76,3,1,0.415,0
